FileTimestamp;Rows
2013-04-03;2027

SettlementStatus;PaymentType;PaymentMethod;TransactionID;UniqueID;ShortID;ChannelName;CustomerCountry;Valuedate;RequestTimestamp;Brand;Separator;Credit Trn Amount;Debit Trn Amount;Trn Ccy;Separator;Gross Funding Amount;Separator;Net Funding Amount;Funding Ccy;Separator;Total Fees;Fee Ccy;Settlement Account;Separator;Acq Fx;Separator;Settlement Fx;Separator;Settlement Amt;Settlement ccy
ACK;RI;RM;27471_moneybookerspsp_cc;8a83948e3d120051013d1608d8f36775;2602.8514.5362;EUR;BE ;2013-02-26;2013-02-26 10:25:11;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;110650_moneybookerspsp_cc;8a8394853d11fe9f013d166352c926c4;9966.3715.5602;JPY;JP ;2013-02-26;2013-02-26 12:04:00;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;110650_moneybookerspsp_cc;8a8394853d11fe9f013d1663542026d4;5843.2029.5186;JPY;JP ;2013-02-26;2013-02-26 12:04:01;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;110650_moneybookerspsp_cc;8a8394853d11fe9f013d1663537e26cf;4468.8134.1714;JPY;JP ;2013-02-26;2013-02-26 12:04:01;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27480_moneybookerspsp_cc;8a8394823d12004d013d16637f3122e1;8269.8594.7410;JPY;JP ;2013-02-26;2013-02-26 12:04:11;AMEX;2;0;760000;JPY;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27480_moneybookerspsp_cc;8a8394823d12004d013d166381fa22ed;2772.3013.3522;JPY;JP ;2013-02-26;2013-02-26 12:04:12;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;110748_moneybookerspsp_cc;8a83948d3d11fea4013d16ddd537021e;3669.7146.1906;USD;US ;2013-02-26;2013-02-26 14:17:49;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;110748_moneybookerspsp_cc;8a83948d3d11fea4013d16ddd4a20213;9167.2727.5794;USD;US ;2013-02-26;2013-02-26 14:17:49;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;110748_moneybookerspsp_cc;8a83948d3d11fea4013d16ddd5ae0223;7311.7126.6834;USD;US ;2013-02-26;2013-02-26 14:17:49;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27491_moneybookerspsp_cc;8a8394863d12004c013d16ddf1c90ba1;3352.2896.9234;USD;US ;2013-02-26;2013-02-26 14:17:56;AMEX;2;0;4600;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27491_moneybookerspsp_cc;8a8394863d12004c013d16ddf3d00bad;8162.6530.6386;USD;US ;2013-02-26;2013-02-26 14:17:57;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;110777_moneybookerspsp_cc;8a83948b3d11fea3013d1722fe4c4419;4482.6965.6338;USD;US ;2013-02-26;2013-02-26 15:33:21;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;110777_moneybookerspsp_cc;8a83948b3d11fea3013d1722ff0c4424;5857.0860.9810;USD;US ;2013-02-26;2013-02-26 15:33:22;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;110777_moneybookerspsp_cc;8a83948b3d11fea3013d1722ff9b4429;0359.5279.5922;USD;US ;2013-02-26;2013-02-26 15:33:22;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27501_moneybookerspsp_cc;8a8394903d120038013d17231a2a457f;4262.5794.8946;USD;US ;2013-02-26;2013-02-26 15:33:28;AMEX;2;0;4800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27501_moneybookerspsp_cc;8a8394903d120038013d17231c33458b;5636.9690.2418;USD;US ;2013-02-26;2013-02-26 15:33:29;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;110798_moneybookerspsp_cc;8a83948a3d120058013d175131636507;4592.4195.5602;USD;US ;2013-02-26;2013-02-26 16:23:49;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;110798_moneybookerspsp_cc;8a83948a3d120058013d175130dd64fc;1843.6404.8658;USD;US ;2013-02-26;2013-02-26 16:23:49;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;110798_moneybookerspsp_cc;8a83948a3d120058013d175131fd650c;5966.8090.9074;USD;US ;2013-02-26;2013-02-26 16:23:50;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27508_moneybookerspsp_cc;8a8394833d11fea6013d17515017665f;6563.4068.9170;USD;US ;2013-02-26;2013-02-26 16:23:57;AMEX;2;0;6000;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27508_moneybookerspsp_cc;8a8394833d11fea6013d175151b0666b;1065.8487.5282;USD;US ;2013-02-26;2013-02-26 16:23:58;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;110821_moneybookerspsp_cc;8a8394853d11fe9f013d17cebb3850ee;7240.0320.1298;USD;US ;2013-02-26;2013-02-26 18:40:56;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;110821_moneybookerspsp_cc;8a8394853d11fe9f013d17cebbc350f9;1742.4738.7410;USD;US ;2013-02-26;2013-02-26 18:40:57;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;110821_moneybookerspsp_cc;8a8394853d11fe9f013d17cebc8a50fe;9988.8110.8242;USD;US ;2013-02-26;2013-02-26 18:40:57;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27521_moneybookerspsp_cc;8a8394823d12004d013d17ced7d84f48;8683.5436.7762;USD;US ;2013-02-26;2013-02-26 18:41:04;AMEX;2;0;4800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27521_moneybookerspsp_cc;8a8394823d12004d013d17ceda074f54;3185.9855.3874;USD;US ;2013-02-26;2013-02-26 18:41:05;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;110859_moneybookerspsp_cc;8a8394823d12004d013d17f62fa270e7;2074.0755.4834;GBP;GB ;2013-02-26;2013-02-26 19:24:02;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;110859_moneybookerspsp_cc;8a8394823d12004d013d17f630d870f7;6197.2441.5250;GBP;GB ;2013-02-26;2013-02-26 19:24:03;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;110859_moneybookerspsp_cc;8a8394823d12004d013d17f6303d70f2;4822.8546.1778;GBP;GB ;2013-02-26;2013-02-26 19:24:03;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27527_moneybookerspsp_cc;8a8394833d11fea6013d17f64f526d3c;6194.5597.9794;GBP;GB ;2013-02-26;2013-02-26 19:24:10;AMEX;2;0;6800;GBP;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27527_moneybookerspsp_cc;8a8394833d11fea6013d17f651856d48;0697.0016.5906;GBP;GB ;2013-02-26;2013-02-26 19:24:11;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;110874_moneybookerspsp_cc;8a8394863d12004c013d181048c40d10;8517.1975.8098;USD;US ;2013-02-26;2013-02-26 19:52:33;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;110874_moneybookerspsp_cc;8a8394863d12004c013d181049b90d20;7830.0028.1362;USD;US ;2013-02-26;2013-02-26 19:52:33;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;110874_moneybookerspsp_cc;8a8394863d12004c013d1810494e0d1b;3019.6394.4210;USD;US ;2013-02-26;2013-02-26 19:52:33;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27532_moneybookerspsp_cc;8a83948b3d11fea3013d181072bf137e;4684.6103.5794;USD;US ;2013-02-26;2013-02-26 19:52:43;AMEX;2;0;6000;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27532_moneybookerspsp_cc;8a83948b3d11fea3013d1810756d138a;6058.9998.9266;USD;US ;2013-02-26;2013-02-26 19:52:44;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;110932_moneybookerspsp_cc;8a83948b3d11fea3013d1874581367b3;7926.1362.6130;GBP;GB ;2013-02-26;2013-02-26 21:41:50;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;110932_moneybookerspsp_cc;8a83948b3d11fea3013d187457a667ae;3115.7728.8978;GBP;GB ;2013-02-26;2013-02-26 21:41:50;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;110932_moneybookerspsp_cc;8a83948b3d11fea3013d1874571667a3;8613.3310.2866;GBP;GB ;2013-02-26;2013-02-26 21:41:50;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27549_moneybookerspsp_cc;8a8394843d120051013d18747c076b9e;0603.2170.2162;GBP;GB ;2013-02-26;2013-02-26 21:41:59;AMEX;2;0;7200;GBP;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27549_moneybookerspsp_cc;8a8394843d120051013d18747e156baa;8849.5542.2994;GBP;GB ;2013-02-26;2013-02-26 21:42:00;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;110936_moneybookerspsp_cc;8a8394863d12004c013d187a6d9d69fc;4688.8046.6194;GBP;GB ;2013-02-26;2013-02-26 21:48:29;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;110936_moneybookerspsp_cc;8a8394863d12004c013d187a6d2f69f7;1940.0255.9250;GBP;GB ;2013-02-26;2013-02-26 21:48:29;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;110936_moneybookerspsp_cc;8a8394863d12004c013d187a6ca169ec;7437.5837.3138;GBP;GB ;2013-02-26;2013-02-26 21:48:29;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27551_moneybookerspsp_cc;8a8394903d120038013d187a8a096059;8191.8873.6274;GBP;GB ;2013-02-26;2013-02-26 21:48:36;AMEX;2;0;3600;GBP;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27551_moneybookerspsp_cc;8a8394903d120038013d187a8c896065;2694.3292.2386;GBP;GB ;2013-02-26;2013-02-26 21:48:37;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;110944_moneybookerspsp_cc;8a8394823d12004d013d18898b8b64db;0069.0304.6418;GBP;GB ;2013-02-26;2013-02-26 22:04:59;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;110944_moneybookerspsp_cc;8a8394823d12004d013d18898bfa64e6;8315.3676.7250;GBP;GB ;2013-02-26;2013-02-26 22:05:00;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;110944_moneybookerspsp_cc;8a8394823d12004d013d18898c7e64eb;2817.8095.3362;GBP;GB ;2013-02-26;2013-02-26 22:05:00;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27555_moneybookerspsp_cc;8a8394853d11fe9f013d1889afa872e3;5535.7185.2562;GBP;GB ;2013-02-26;2013-02-26 22:05:09;AMEX;2;0;11300;GBP;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27555_moneybookerspsp_cc;8a8394853d11fe9f013d1889b1b272ef;0038.1603.8674;GBP;GB ;2013-02-26;2013-02-26 22:05:09;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111036_moneybookerspsp_cc;8a8394863d12004c013d19a202e87ef3;0494.0183.1698;AUD;AU ;2013-02-27;2013-02-27 03:11:20;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111036_moneybookerspsp_cc;8a8394863d12004c013d19a202197ee8;5991.5764.5586;AUD;AU ;2013-02-27;2013-02-27 03:11:20;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111036_moneybookerspsp_cc;8a8394863d12004c013d19a203ca7ef8;8740.3555.2530;AUD;AU ;2013-02-27;2013-02-27 03:11:21;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27586_moneybookerspsp_cc;8a83948c3d120033013d19a229a67ea5;2952.8870.9394;AUD;AU ;2013-02-27;2013-02-27 03:11:30;AMEX;2;0;2095;AUD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27586_moneybookerspsp_cc;8a83948c3d120033013d19a22f5c7eb1;7763.2504.6546;AUD;AU ;2013-02-27;2013-02-27 03:11:32;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111388_moneybookerspsp_cc;8a83948c3d120033013d1c93b55f10bb;9245.3077.8386;EUR;AT ;2013-02-27;2013-02-27 16:54:34;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111388_moneybookerspsp_cc;8a83948c3d120033013d1c93b69a10cb;7269.6228.2770;EUR;AT ;2013-02-27;2013-02-27 16:54:35;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111388_moneybookerspsp_cc;8a83948c3d120033013d1c93b60010c6;3747.7496.4498;EUR;AT ;2013-02-27;2013-02-27 16:54:35;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27689_moneybookerspsp_cc;8a8394883d120038013d1c93e189122c;0357.4098.3570;EUR;AT ;2013-02-27;2013-02-27 16:54:46;AMEX;2;0;2600;EUR;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27689_moneybookerspsp_cc;8a8394883d120038013d1c93e3751238;8603.7470.4402;EUR;AT ;2013-02-27;2013-02-27 16:54:46;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111367_moneybookerspsp_cc;8a8394823d12004d013d1cc70d1e361a;2544.8232.5778;GBP;GB ;2013-02-27;2013-02-27 17:50:39;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111367_moneybookerspsp_cc;8a8394823d12004d013d1cc70cad360f;8042.3813.9666;GBP;GB ;2013-02-27;2013-02-27 17:50:39;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111367_moneybookerspsp_cc;8a8394823d12004d013d1cc70db5361f;5293.6023.2722;GBP;GB ;2013-02-27;2013-02-27 17:50:40;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27697_moneybookerspsp_cc;8a8394823d12004d013d1cc7368f3625;6667.9918.6194;GBP;GB ;2013-02-27;2013-02-27 17:50:50;AMEX;2;0;3200;GBP;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27697_moneybookerspsp_cc;8a8394823d12004d013d1cc738fd3631;1170.4337.2306;GBP;GB ;2013-02-27;2013-02-27 17:50:51;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111434_moneybookerspsp_cc;8a83948b3d11fea3013d1ccb2c2e4f24;6735.1007.2594;USD;US ;2013-02-27;2013-02-27 17:55:09;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111434_moneybookerspsp_cc;8a83948b3d11fea3013d1ccb2afa4f14;2611.9321.2178;USD;US ;2013-02-27;2013-02-27 17:55:09;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111434_moneybookerspsp_cc;8a83948b3d11fea3013d1ccb2b994f1f;5360.7111.9122;USD;US ;2013-02-27;2013-02-27 17:55:09;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27698_moneybookerspsp_cc;8a8394823d12004d013d1ccb42e339d3;7441.0859.7522;USD;US ;2013-02-27;2013-02-27 17:55:15;AMEX;2;0;1600;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27698_moneybookerspsp_cc;8a8394823d12004d013d1ccb4b0639df;1943.5278.3634;USD;US ;2013-02-27;2013-02-27 17:55:17;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111458_moneybookerspsp_cc;8a83948c3d120033013d1cf4b4cc6ebf;3236.5478.7346;USD;US ;2013-02-27;2013-02-27 18:40:31;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111458_moneybookerspsp_cc;8a83948c3d120033013d1cf4b42d6eb4;8734.1060.1234;USD;US ;2013-02-27;2013-02-27 18:40:31;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111458_moneybookerspsp_cc;8a83948c3d120033013d1cf4b5976ec4;8046.9112.4498;USD;US ;2013-02-27;2013-02-27 18:40:32;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27716_moneybookerspsp_cc;8a8394903d120038013d1cf4cd9b68b3;4117.0161.6914;USD;US ;2013-02-27;2013-02-27 18:40:37;AMEX;2;0;1600;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27716_moneybookerspsp_cc;8a8394903d120038013d1cf4cfa968bf;7209.3926.2226;USD;US ;2013-02-27;2013-02-27 18:40:38;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111519_moneybookerspsp_cc;8a8394883d120038013d1d627801640d;2778.0835.7650;USD;US ;2013-02-27;2013-02-27 20:40:25;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111519_moneybookerspsp_cc;8a8394883d120038013d1d627921641d;2090.8888.0914;USD;US ;2013-02-27;2013-02-27 20:40:25;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111519_moneybookerspsp_cc;8a8394883d120038013d1d6278806418;7588.4469.4802;USD;US ;2013-02-27;2013-02-27 20:40:25;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27736_moneybookerspsp_cc;8a83948d3d11fea4013d1d6299844bd0;5124.8805.5058;USD;US ;2013-02-27;2013-02-27 20:40:33;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27736_moneybookerspsp_cc;8a83948d3d11fea4013d1d6297794bc4;2376.1014.8114;USD;US ;2013-02-27;2013-02-27 20:40:33;AMEX;2;0;6000;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111523_moneybookerspsp_cc;8a83948e3d120051013d1d6e329b7824;4763.1637.7362;USD;US ;2013-02-27;2013-02-27 20:53:13;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111523_moneybookerspsp_cc;8a83948e3d120051013d1d6e33947834;0639.9951.6946;USD;US ;2013-02-27;2013-02-27 20:53:14;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111523_moneybookerspsp_cc;8a83948e3d120051013d1d6e330a782f;6137.5533.0834;USD;US ;2013-02-27;2013-02-27 20:53:14;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27743_moneybookerspsp_cc;8a83948e3d120051013d1d6e6cdf7868;1327.1899.3682;USD;US ;2013-02-27;2013-02-27 20:53:28;AMEX;2;0;20400;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27743_moneybookerspsp_cc;8a83948e3d120051013d1d6e6f707874;9573.5271.4514;USD;US ;2013-02-27;2013-02-27 20:53:29;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111574_moneybookerspsp_cc;8a83948b3d11fea3013d1d7f960311eb;7721.6580.4306;USD;US ;2013-02-27;2013-02-27 21:12:13;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111574_moneybookerspsp_cc;8a83948b3d11fea3013d1d7f973411fb;4972.8789.7362;USD;US ;2013-02-27;2013-02-27 21:12:13;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111574_moneybookerspsp_cc;8a83948b3d11fea3013d1d7f96b411f6;2224.0999.0418;USD;US ;2013-02-27;2013-02-27 21:12:13;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27760_moneybookerspsp_cc;8a83948b3d11fea3013d1d7fb6921210;9096.0475.7778;USD;US ;2013-02-27;2013-02-27 21:12:21;AMEX;2;0;6000;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27760_moneybookerspsp_cc;8a83948b3d11fea3013d1d7fb939121c;3598.4894.3890;USD;US ;2013-02-27;2013-02-27 21:12:22;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111609_moneybookerspsp_cc;8a8394903d120038013d1dc5f5823d67;0605.9374.2098;USD;US ;2013-02-27;2013-02-27 22:29:05;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111609_moneybookerspsp_cc;8a8394903d120038013d1dc5f6033d6c;8852.2746.2930;USD;US ;2013-02-27;2013-02-27 22:29:05;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111609_moneybookerspsp_cc;8a8394903d120038013d1dc5f4903d5c;6103.4955.5986;USD;US ;2013-02-27;2013-02-27 22:29:05;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27781_moneybookerspsp_cc;8a8394883d120038013d1dc6125b38a7;9211.9781.4034;USD;US ;2013-02-27;2013-02-27 22:29:12;AMEX;2;0;4800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27781_moneybookerspsp_cc;8a8394883d120038013d1dc614a738b3;3714.4200.0146;USD;US ;2013-02-27;2013-02-27 22:29:13;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111659_moneybookerspsp_cc;8a83948d3d11fea4013d1ddf06212f1d;7427.5534.4658;USD;US ;2013-02-27;2013-02-27 22:56:27;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111659_moneybookerspsp_cc;8a83948d3d11fea4013d1ddf06c62f28;1929.9953.0770;USD;US ;2013-02-27;2013-02-27 22:56:28;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111659_moneybookerspsp_cc;8a83948d3d11fea4013d1ddf07732f2d;4678.7743.7714;USD;US ;2013-02-27;2013-02-27 22:56:28;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;27789_moneybookerspsp_cc;8a8394863d12004c013d1ddf255246f5;6804.7831.8866;USD;US ;2013-02-27;2013-02-27 22:56:35;AMEX;2;0;8400;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27789_moneybookerspsp_cc;8a8394863d12004c013d1ddf28064701;1307.2250.4978;USD;US ;2013-02-27;2013-02-27 22:56:36;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111655_moneybookerspsp_cc;8a83948d3d11fea4013d1df567aa3b86;8756.3089.5378;USD;US ;2013-02-27;2013-02-27 23:20:54;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111655_moneybookerspsp_cc;8a83948d3d11fea4013d1df568e43b96;8069.1141.8642;USD;US ;2013-02-27;2013-02-27 23:20:55;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111655_moneybookerspsp_cc;8a83948d3d11fea4013d1df5683e3b91;3258.7508.1490;USD;US ;2013-02-27;2013-02-27 23:20:55;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111655_moneybookerspsp_cc;8a83948b3d11fea3013d1dfa278b78b4;9286.4689.7938;USD;US ;2013-02-27;2013-02-27 23:26:06;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111655_moneybookerspsp_cc;8a83948b3d11fea3013d1dfa272078a9;1040.1317.7106;USD;US ;2013-02-27;2013-02-27 23:26:06;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111655_moneybookerspsp_cc;8a83948b3d11fea3013d1dfa284478b9;3788.9108.4050;USD;US ;2013-02-27;2013-02-27 23:26:06;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27794_moneybookerspsp_cc;8a8394853d11fe9f013d1dfa54146851;8219.4380.4178;USD;US ;2013-02-27;2013-02-27 23:26:17;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111655_moneybookerspsp_cc;8a8394863d12004c013d1dfc5c275479;1525.9999.4642;USD;US ;2013-02-27;2013-02-27 23:28:30;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111655_moneybookerspsp_cc;8a8394863d12004c013d1dfc5be5546e;7023.5580.8530;USD;US ;2013-02-27;2013-02-27 23:28:30;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;111655_moneybookerspsp_cc;8a8394863d12004c013d1dfc5ca8547e;9772.3371.5474;USD;US ;2013-02-27;2013-02-27 23:28:30;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;27798_moneybookerspsp_cc;8a8394833d11fea6013d1dfc854a4928;6387.3660.5458;USD;US ;2013-02-27;2013-02-27 23:28:41;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;111719_moneybookerspsp_cc;8a8394893d11fea6013d1e445377776c;5607.2255.1058;USD;US ;2013-02-28;2013-02-28 00:47:06;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;111719_moneybookerspsp_cc;8a8394893d11fea6013d1e4454217777;0109.6673.7170;USD;US ;2013-02-28;2013-02-28 00:47:07;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
